# input_address,"Times Square, New York",center_lat,40.7570095,center_lon,-73.9859724,utm_zone,32618,bbox_wgs84,"[40.75255778, -73.991963, 40.7614609, -73.979981]",tagset_hash,7c11ed655c7ebd6d64ba7289a6686a980c0d9571557b4699e33a2d2b6aa6143e,overpass_url,https://overpass.kumi.systems/api/interpreter,osm_base_ts,2025-08-17T02:29:45Z,id_list_sha256,588faf11a5085e9511cf3bbc87010e7c4d665c262f2e544b893541419697fb44
type,id,lat,lon,name
node,5651033397,40.75665950,-73.98894090,NY Gifts
node,5651033398,40.75664530,-73.98889660,Change Money
node,5664788646,40.75423670,-73.98890330,Café Grumpy
node,5697442714,40.76145030,-73.98766600,ScentElate
node,5752764087,40.75417450,-73.98882070,The Skylark
node,5796732654,40.75686390,-73.99035870,Jay's hallmark shop
node,5816354729,40.75362440,-73.99136980,District Social
node,5816447409,40.75391060,-73.99122600,Stitch Bar & Lounge
node,5816447410,40.75407510,-73.99165620,El Sabroso
node,5818318680,40.75536100,-73.99157270,Poketown
node,5818318681,40.75545550,-73.99175310,Rattle N Hum West
node,5818318906,40.75567390,-73.99115630,Chipotle
node,5818417408,40.75573870,-73.99111180,Jollibee
node,5818417409,40.75551520,-73.99126910,Pret A Manger
node,5825512054,40.75605080,-73.98608030,H&M
node,5840679445,40.76080420,-73.98420080,Junior's
node,5852302806,40.75435790,-73.98660720,CVS Pharmacy
node,5855965350,40.75818750,-73.99163340,CityMD
node,5855981040,40.75815800,-73.99155770,7-Eleven
node,5858990356,40.75401120,-73.98581730,Dos Toros Taqueria
node,5859226170,40.75448520,-73.98146770,Allen Edmonds
node,5859233816,40.75912680,-73.98019230,Allen Edmonds
node,5884922536,40.75998060,-73.98504230,Fossil
node,5884955676,40.75950770,-73.98415940,LOL Times Square Comedy Club
node,5891289418,40.75755400,-73.98991700,McDonald's
node,5891324852,40.75791660,-73.99099510,Burger King
node,5891429762,40.75782400,-73.99075670,DD Soup Dumpling & Fuji Hibachi
node,5897336785,40.75343310,-73.98275100,William Cullen Bryant
node,5922862086,40.76112970,-73.98397430,Junior's Deli
node,5923245890,40.75354490,-73.98126160,N/A
node,5923245891,40.75411650,-73.98264710,N/A
node,5923245892,40.75441890,-73.98333190,N/A
node,5923250657,40.76071830,-73.98069990,N/A
node,5929771424,40.75368830,-73.98049850,COS
node,5965754697,40.75884040,-73.98244370,"R. Gems, Inc."
node,5977179386,40.75976250,-73.98557000,Baked By Melissa
node,5982230986,40.75400700,-73.98169080,Mets Clubhouse Shop
node,5982234085,40.75935420,-73.98011730,NBC
node,5984435987,40.75971330,-73.99133580,Friki Tiki
node,5985763486,40.75814800,-73.98248480,Starbucks
node,5985838985,40.75965210,-73.98522540,Starbucks
node,5987980586,40.75742180,-73.98781450,Los Tacos No.1
node,6008970685,40.76067320,-73.98579300,Masseria Caffe & Bakery
node,6008979885,40.75898380,-73.99017590,St Kilda Coffee
node,6030389800,40.75722380,-73.98072550,Robusta Espresso Bar
node,6052834893,40.76095470,-73.99026350,La Pulperia
node,6053407685,40.75995740,-73.98313150,Toasties
node,6053487985,40.75390080,-73.98926030,Ben's Delicatessen
node,6067214131,40.75461260,-73.98592740,FedEx Office
node,6067214134,40.75415180,-73.98613870,Le Café Coffee
node,6068987529,40.75465860,-73.98740940,99¢ Fresh Pizza
node,6093646105,40.75416070,-73.98485390,Pret A Manger
node,6104250725,40.75353150,-73.98740510,Heytea
node,6104251096,40.75359400,-73.98735220,Capital One
node,6128599187,40.75323670,-73.99059600,Saxx made in italy
node,6128599387,40.75491430,-73.98966020,Henry and Pauline knitwear and j Rosen
node,6128599685,40.75338520,-73.99167090,Karen Miller
node,6128599688,40.75397770,-73.99046270,lionette
node,6128599691,40.75488620,-73.98973440,willow and clay
node,6128600885,40.75472160,-73.99033480,stoll America
node,6132778185,40.75725190,-73.98024430,classic watch inc suite 17
node,6133822485,40.75665050,-73.98414040,cafe un deux trois
node,6157219597,40.75925790,-73.99180740,Patron
node,6157219736,40.75894680,-73.99161120,N/A
node,6165189267,40.75740150,-73.98199950,Chick-fil-A
node,6233991149,40.76004180,-73.99168510,Poseidon Greek Bakery
node,6233991633,40.76014620,-73.99161960,Piccinini Bros
node,6233991635,40.76008630,-73.99164140,Turkish Cuisine
node,6233991645,40.76062690,-73.99127360,Obao
node,6233992393,40.76132370,-73.99074820,Tabouleh
node,6233993960,40.76119710,-73.99072220,N/A
node,6233995698,40.76137610,-73.99069470,Lilly's
node,6249882586,40.75930450,-73.98254530,Chipotle
node,6251053231,40.75950500,-73.98837140,MASH Army & Navy
node,6285668319,40.75849180,-73.98325400,Sushi By Bou
node,6288549410,40.75637720,-73.98279890,N/A
node,6288549411,40.75767950,-73.98180860,New York Gifts
node,6288550805,40.75753300,-73.98201280,N/A
node,6288552562,40.75467430,-73.98017210,N/A
node,6288552600,40.75639230,-73.98274900,6th Avenue Shopping Court
node,6288553042,40.76075290,-73.99106170,9th Avenue & West 46th Street
node,6308385086,40.75958920,-73.98461220,Lids
node,6308405188,40.75512460,-73.98633650,Foot Locker
node,6321504681,40.75642780,-73.98035540,St. Pat's Bar & Grill
node,6398536726,40.75828380,-73.98930370,Satin Dolls NYC
node,6400825486,40.75317670,-73.98742500,Mighty Quinn's
node,6418252593,40.75947480,-73.98477150,Olive Garden
node,6418252594,40.76087220,-73.98310330,Godiva Chocolatier
node,6421845186,40.75476200,-73.98694390,Joe's Pizza
node,6426977889,40.76016120,-73.98640340,Buffalo Wild Wings
node,6435972168,40.75454970,-73.98531760,N/A
node,6436470442,40.75350000,-73.98440000,N/A
node,6441649386,40.75885400,-73.98838470,Sugar Factory
node,6475002986,40.76127760,-73.98288730,Tad’s Steakhouse
node,6483003192,40.76011370,-73.98900510,Bar Centrale
node,6483237643,40.76004730,-73.99119630,Nizza
node,6501259685,40.75680750,-73.98670280,bella vita tranttoria
node,6561269443,40.76027870,-73.99074720,Bird & Branch
node,6566684054,40.75314590,-73.98512270,Starbucks
node,6596037385,40.75926760,-73.98430300,Hershey's Chocolate World
node,6611254403,40.75581900,-73.98018520,Kevin's Pub
node,6612404174,40.75639550,-73.98153220,Little Italy Pizza
node,6612404178,40.75556970,-73.98021920,Starbucks
node,6615272807,40.76137060,-73.98930850,N/A
node,6615272808,40.76144720,-73.98943930,N/A
node,6615272809,40.75633830,-73.98198290,Pret A Manger
node,6615272810,40.76099710,-73.99051730,Yum yum too
node,6615272811,40.76119570,-73.99085160,Hell's Kitchen barbers
node,6615272812,40.76103000,-73.99058280,N/A
node,6615272815,40.75677690,-73.98049390,Mitr Thai
node,6615272820,40.75660170,-73.98002870,Wine Wisdom
node,6615272821,40.75788790,-73.98311410,For five coffee roasters
node,6615272822,40.75705920,-73.98116630,Starbucks
node,6615272823,40.75618200,-73.98103870,Manhattan
node,6615272824,40.75599020,-73.98056260,The Dawson
node,6615272825,40.75711110,-73.98208480,Citibank
node,6615272827,40.75611330,-73.98087170,Chipotle
node,6615272828,40.75629790,-73.98189790,Xi'an Famous Foods
node,6615272829,40.75624380,-73.98121590,Valerie
node,6621617758,40.75640870,-73.98151990,Michail's barber shop
node,6622063385,40.75466120,-73.98818210,McDonald's
node,6635967648,40.75288440,-73.99063270,New York Combat Sambo
node,6654169785,40.75876260,-73.98889830,Smith's Bar
node,6672557458,40.75944050,-73.99158190,Mattress Firm
node,6672695800,40.75914820,-73.99065920,National
node,6680689500,40.75400620,-73.98291960,N/A
node,6751622968,40.75585720,-73.99090940,42nd Street–Port Authority Bus Terminal
node,6751642150,40.75579550,-73.99076470,42nd Street–Port Authority Bus Terminal
node,6751642166,40.75866520,-73.98857550,42nd Street–Port Authority Bus Terminal
node,6751642175,40.75870470,-73.98867950,42nd Street–Port Authority Bus Terminal
node,6751642215,40.76120420,-73.98698000,50th Street
node,6757777586,40.75980780,-73.98761250,Patis
node,6763864286,40.75264960,-73.98512400,Curry Dream
node,6767975287,40.75563410,-73.99071810,Grays Papaya
node,6796091086,40.75646060,-73.99030590,West 41st Street & 8th Avenue
node,6799000856,40.75533330,-73.98190070,Sports Injury & Pain Management Clinic of New York
node,6818352145,40.75431940,-73.98410340,N/A
node,6821294085,40.76139010,-73.99003770,Kiehl's
node,6836090976,40.75394560,-73.98955390,Tagine
node,6871135774,40.75804400,-73.98222120,Atlantica Wealth LLC
node,6920873860,40.75267390,-73.98130040,USPS
node,6920898090,40.75457440,-73.98023580,5th Avenue & West 44th Street
node,6920898108,40.75297880,-73.98140100,N/A
node,7006780985,40.75745040,-73.98937710,Cinnabon
node,7006781085,40.75744170,-73.98937800,N/A
node,7039664885,40.75965280,-73.98829300,A Slice of New York
node,7047004787,40.76060260,-73.99025450,Hold Fast
node,7047037587,40.75483740,-73.98276530,STK Midtown
node,7047049185,40.75523960,-73.98604130,St. Cloud Rooftop Bar
node,7047864187,40.75553300,-73.99028040,Castell Rooftop Lounge
node,7093921926,40.75799010,-73.98009770,Sean's Bar and Kitchen
node,7093921927,40.75806850,-73.98028710,Kitchen Paradise
node,7093921928,40.75821650,-73.98064290,Pronto Pizza
node,7093921929,40.75825360,-73.98073870,TsuroTonTan
node,7093921930,40.75816160,-73.98050630,Pig'n'Whistle
node,7093921931,40.75820370,-73.98056350,On The Rock
node,7093921932,40.75814570,-73.98060790,Yama Ramen
node,7093921940,40.75663730,-73.98010130,N/A
node,7093921941,40.75645170,-73.98040990,Ippudo
node,7093921942,40.75669650,-73.98028520,Pizza Foto
node,7093921943,40.75663450,-73.98075990,Subway
node,7093921944,40.75660810,-73.98069820,Via Brasil
node,7093921945,40.75680860,-73.98056920,Nino's 46
node,7093921947,40.75688050,-73.98074040,2 Bros. Pizza
node,7093921948,40.75681040,-73.98114590,Café Cello
node,7093921949,40.75750850,-73.98192440,T-Mobile
node,7093921951,40.75895380,-73.98085110,Aldo
node,7093921952,40.75906150,-73.98076770,Loft
node,7093921954,40.75907620,-73.98007090,Pineider
node,7093921955,40.75917390,-73.98030720,Studio Optix
node,7139389687,40.75587720,-73.98500950,Burger & Lobster
node,7172247185,40.75801180,-73.98411510,Mc Carthy's
node,7194269382,40.76108590,-73.99048220,3 Aces Barber Shop
node,7237979812,40.75358440,-73.99027280,Dress Me Up New York
node,7403521595,40.76135920,-73.99022130,Charlotte Jones
node,7415646095,40.75539340,-73.98978300,De Janeiro
node,7485622818,40.75990100,-73.98413900,49th Street
node,7495488804,40.75275570,-73.98351810,ROYCE' Chocolate Bryant Park
node,7613305939,40.75528580,-73.98721620,Times Square–42nd Street
node,7613305940,40.75559230,-73.98583880,Times Square
node,7618672833,40.75591090,-73.98858260,Times Square–42nd Street
node,7618672836,40.75509210,-73.98684710,Times Square–42nd Street
node,7618672865,40.75410520,-73.98281910,5th Avenue
node,7630776657,40.75561940,-73.98599790,Times Square
node,7633689337,40.75939460,-73.98454760,49th Street
node,7633689352,40.75384190,-73.98703600,Times Square–42nd Street
node,7633705531,40.75548180,-73.98634030,Times Square–42nd Street
node,7633705534,40.76080520,-73.98337780,49th Street
node,7650206920,40.75355580,-73.98518040,42nd Street–Bryant Park
node,7650206922,40.75793790,-73.98199150,47th–50th Streets–Rockefeller Center
node,7650206927,40.75932410,-73.98072490,47th–50th Streets–Rockefeller Center
node,7650206932,40.75935600,-73.98080490,47th–50th Streets–Rockefeller Center
node,7653858222,40.75676790,-73.98823580,The Duke on 42nd Street
node,7656750813,40.75390610,-73.98713600,Times Square–42nd Street
node,7657247704,40.75497810,-73.98399050,42nd Street–Bryant Park
node,7657247706,40.75494730,-73.98390990,42nd Street–Bryant Park
node,7728828113,40.75876570,-73.98517000,N/A
node,7728828114,40.75874960,-73.98512560,N/A
node,7758176114,40.75586530,-73.98264070,N/A
node,7780676529,40.75294900,-73.98401060,Stella and Charles Guttman Community College
node,7820953442,40.75313520,-73.98826470,Jimmy’s
node,7820953443,40.75420030,-73.98705070,N/A
node,7902767119,40.75544760,-73.98001290,Diamond Braces
node,7951134793,40.75428290,-73.98013740,N/A
node,7951223515,40.75362870,-73.99123810,Gogi
node,7951223518,40.75502460,-73.99115810,Payomatic
node,7951223519,40.75484630,-73.99128710,Zara News
node,7951223520,40.75465590,-73.99123590,Sakura Of Japan
node,7951223521,40.75424170,-73.99172340,Pizzacafe
node,7951223523,40.75742360,-73.98982530,N/A
node,7951223524,40.75497290,-73.99119130,N/A
node,7951223525,40.75469930,-73.99133040,Black Burger
node,7951223526,40.75463640,-73.99118710,Go! Go! Curry!
node,7951223527,40.75374780,-73.99154250,Little Diana
node,7951223530,40.75547590,-73.99083700,Blue Maiz Kitchen
node,7951223531,40.75489500,-73.99126060,Gifts And Luggage
node,7951223532,40.75467710,-73.99128080,Poke Bowl
node,8062702032,40.75275330,-73.98755180,AO Organic Japanese
node,8250892564,40.76031080,-73.98700760,N/A
node,8250908768,40.75817400,-73.98433630,N/A
node,8318633102,40.75697550,-73.98355880,N/A
node,8318633105,40.75748480,-73.98277170,N/A
node,8318633109,40.76103380,-73.98142100,N/A
node,8396064852,40.75816810,-73.98628430,N/A
node,8396878497,40.75644130,-73.98409100,N/A
node,8396878500,40.75632460,-73.98532300,N/A
node,8402020646,40.75582120,-73.99024480,N/A
node,8418834099,40.75285910,-73.98752450,CAVA
node,8441992774,40.75877970,-73.99119440,350 West 43rd Street
node,8475971454,40.75391240,-73.98865100,7th Avenue & West 39th Street
node,8659721020,40.75530700,-73.98892710,jacks.
node,8669764314,40.75759410,-73.98833450,N/A
node,8669771128,40.75723120,-73.98732030,Haru Sushi
node,8670146200,40.75791720,-73.98905030,The Times Eatery
node,8704367787,40.76125530,-73.98536750,N/A
node,8729437327,40.75546870,-73.98515760,Verizon
node,8729437328,40.75524020,-73.98555420,N/A
node,8729437329,40.75509050,-73.98520500,N/A
node,8729437331,40.75554840,-73.98531840,Charlie Palmer Steak
node,8751484471,40.75490080,-73.98506800,N/A
node,8751484482,40.75489300,-73.98525300,N/A
node,8751484555,40.75488660,-73.98513300,N/A
node,8751484561,40.75477220,-73.98516810,N/A
node,8751484562,40.75476120,-73.98525130,N/A
node,8751484605,40.75472060,-73.98538070,N/A
node,8757557471,40.76138760,-73.98045600,Mastro's
node,8794574445,40.75933620,-73.98321150,N/A
node,8808753152,40.75544760,-73.98180890,Bright Smile Design Dental
node,8808753154,40.75781150,-73.98098280,Sell Diamonds NYC
node,8872982360,40.75378940,-73.98683260,CityMD
node,8872982361,40.75387000,-73.98687920,N/A
node,8872982362,40.75385380,-73.98680850,Cook
node,8872982363,40.75349250,-73.98528490,N/A
node,8872982364,40.75353750,-73.98481950,N/A
node,8872982365,40.75375590,-73.98570070,N/A
node,8872982366,40.75326910,-73.98509380,N/A
node,8872982367,40.75391460,-73.98679190,CBD Kratom
node,8872982368,40.75416470,-73.98680370,N/A
node,8872982369,40.75474810,-73.98688500,N/A
node,8872982370,40.75415270,-73.98658600,Link NYC
node,8872982371,40.75398690,-73.98625000,N/A
node,8872982372,40.75363250,-73.98540740,N/A
node,8872982375,40.75372790,-73.98685100,Just Salad
node,8872982376,40.75373120,-73.98577900,Croton Reservoir Tavern
node,8872982377,40.75432580,-73.98717180,Starbucks
node,8872982378,40.75395130,-73.98685260,N/A
node,9045283631,40.76146040,-73.98694930,N/A
node,9045283632,40.76139840,-73.98700030,Gifts & Luggage
node,9045283634,40.76104640,-73.98675550,N/A
node,9049400008,40.76124350,-73.98392510,Gifts and Luggage
node,9201440699,40.75648080,-73.99080970,Port Authority Pick Up
node,9201440711,40.75639910,-73.99072360,Port Authority Pick Up
node,9283557221,40.75325220,-73.98789510,Dig
node,9313170137,40.75273850,-73.98537240,Fresh Pizza 99 Cents
node,9313439658,40.76096890,-73.98459130,CVS Pharmacy
node,9313457709,40.76074660,-73.98475120,The Harrison Restaurant & Bar
node,9315946320,40.75480450,-73.98444630,Bucherer
node,9472159125,40.75888050,-73.98551360,Aerie
node,9490966717,40.75301880,-73.98683950,N/A
node,9501915450,40.75791250,-73.98200310,N/A
node,9501915451,40.75727530,-73.98245310,Citi Bike
node,9501915452,40.75935780,-73.98047320,Dunkin'
node,9543419088,40.75363180,-73.98685120,Stubhub
node,9649588082,40.75497010,-73.99174320,Ripley-Grier Flexible Spaces
node,9674241492,40.75879270,-73.98462310,Pelé Soccer
node,9699175979,40.75910320,-73.99187250,Rind
node,9699194096,40.75788560,-73.98958350,Chick-fil-A
node,9725272617,40.75473340,-73.98812260,99¢ Delicious Pizza
node,9749233913,40.75969920,-73.98822020,All'Antico Vinaio
node,9777640617,40.75803720,-73.98888230,Famous Famiglia Pizza
node,9784352417,40.75994200,-73.98163720,Le Caffe Coffee
node,9815615205,40.76042740,-73.98406450,Famous Original Ray's Pizza
node,9945650418,40.75299920,-73.98021040,Tabletime
node,9966731697,40.75956280,-73.98709030,Hamilton: The Store
node,10087482395,40.75817210,-73.98885820,8th Ave Gifts
node,10151666949,40.75537200,-73.98775270,Carnegie Pizza
node,10158132117,40.75514630,-73.98731130,Yard House
node,10198020635,40.75881560,-73.98896120,Mama's Pizza
node,10224009800,40.75934350,-73.99172580,Tim Ho Wan
node,10224024740,40.75708690,-73.98602730,N/A
node,10224024741,40.75707190,-73.98589210,N/A
node,10224024747,40.75686860,-73.98599920,N/A
node,10224024750,40.75718240,-73.98590020,N/A
node,10224024751,40.75688850,-73.98611120,N/A
node,10224024752,40.75695410,-73.98609030,N/A
node,10224024797,40.75635510,-73.98615300,N/A
node,10224032634,40.75742120,-73.98576420,N/A
node,10224032635,40.75736350,-73.98571320,N/A
node,10224032636,40.75775030,-73.98553070,N/A
node,10224032637,40.75671000,-73.98612990,N/A
node,10228962344,40.75911650,-73.98478530,N/A
node,10228962345,40.75906200,-73.98482420,N/A
node,10228962360,40.75925640,-73.98516500,N/A
node,10228962361,40.75922640,-73.98505650,N/A
node,10228962362,40.75916830,-73.98507790,N/A
node,10228962363,40.75901510,-73.98494890,N/A
node,10228962364,40.75903820,-73.98505050,N/A
node,10228962372,40.75897950,-73.98522080,N/A
node,10228962378,40.75824960,-73.98546060,N/A
node,10228962379,40.75855210,-73.98542060,N/A
node,10228962380,40.75851910,-73.98534320,N/A
node,10228962381,40.75828710,-73.98553280,N/A
node,10228962556,40.76023810,-73.98488230,N/A
node,10236585208,40.75927840,-73.98065360,Magnolia Bakery
node,10244555146,40.75650370,-73.98082380,Julio Jewelry Manufacturers Inc
node,10246738229,40.75279040,-73.98341670,“The Engineers Club”
node,10246738230,40.75442990,-73.98426680,Benito Juárez
node,10268795586,40.75266070,-73.98729640,N/A
node,10268795658,40.75306390,-73.98719760,N/A
node,10268795792,40.75370190,-73.98694790,N/A
node,10268795793,40.75376450,-73.98699480,N/A
node,10268795794,40.75413050,-73.98687410,N/A
node,10268944190,40.75445720,-73.98676200,N/A
node,10268944191,40.75485850,-73.98660980,N/A
node,10268955411,40.75398930,-73.98716020,N/A
node,10268955417,40.75395960,-73.98719280,N/A
node,10268955432,40.75383260,-73.98723780,N/A
node,10268955435,40.75389110,-73.98733960,N/A
node,10268955460,40.75396850,-73.98727620,N/A
node,10268955465,40.75382010,-73.98729170,N/A
node,10268955475,40.75385930,-73.98740280,N/A
node,10268955483,40.75410180,-73.98712480,N/A
node,10268955491,40.75417350,-73.98714390,N/A
node,10268955492,40.75422120,-73.98714310,N/A
node,10268955493,40.75425910,-73.98707260,N/A
node,10268955504,40.75428210,-73.98701330,N/A
node,10268955550,40.75562620,-73.98640330,N/A
node,10547810049,40.76013540,-73.98322830,Ichiran
node,10552881680,40.76144410,-73.98964570,Delphinium Home
node,10559992345,40.75975770,-73.98371920,Little Italy Pizza
node,10568411909,40.76098660,-73.98227410,Urban Hawker
node,10573838489,40.75271440,-73.98332020,Chipotle
node,10577354390,40.75669640,-73.98902460,IT'SUGAR
node,10616997403,40.75648870,-73.98977420,Bluestone Lane
node,10686429932,40.75641780,-73.99069720,Port Authority Pick Up
node,10790851620,40.75782260,-73.98160070,Universal Jewelers
node,10790851621,40.75779680,-73.98153840,Javier the Jeweler
node,10790851623,40.75806240,-73.98152420,Malidani Jewelry Exchange
node,10790910462,40.75307940,-73.98093980,Orvis
node,10791083576,40.75704560,-73.98697030,Brooklyn Deli
node,10791218141,40.76030240,-73.98496370,Krispy Kreme
node,10791218142,40.75865850,-73.98560260,T-Mobile
node,10793024892,40.75804020,-73.98021190,Mr. Sun
node,10793579016,40.75987020,-73.98392650,NYC Mega Mart
node,10793579017,40.75980210,-73.98368810,Sarah's Visions
node,10793579018,40.75983930,-73.98366210,Art Ink Tattoo
node,10794176923,40.76004790,-73.98379660,Lagos TSQ
node,10800150639,40.75471380,-73.98552960,Carrot Express
node,10803117097,40.75960730,-73.99146310,N/A
node,10812448859,40.75784840,-73.98166390,47th Street Diamond Exchange
node,10812448860,40.75789940,-73.98125130,Valley Bank
node,10812448861,40.75796930,-73.98141890,Zoland Diamond & Jewelry Exchange
node,10812448863,40.75776770,-73.98147870,Leon Diamond
node,10817203424,40.76079090,-73.99113910,Jooy Tea Shoppe
node,10828709898,40.75785950,-73.98592590,LINE FRIENDS
node,10861612276,40.75843830,-73.98409320,Top Quality Setting
node,10879790518,40.75863270,-73.99129250,Ivy Nails & Spa
node,10879790519,40.75812700,-73.99148470,Star A Kidz
node,10879790521,40.75821860,-73.99170810,Mid City Gym
node,10911239376,40.75870800,-73.99146940,Oxford Cleaners
node,10923531395,40.75297010,-73.98630960,George Shoe Repair
node,10960870136,40.75773470,-73.98533100,McDonald's
node,10960870137,40.75758710,-73.98540970,I Love NY Gifts
node,10960870138,40.75742730,-73.98547270,Old Navy
node,10968151805,40.75999770,-73.99186000,M & Pizza
node,11027927522,40.75619040,-73.98186380,Millennial Plastic Surgery
node,11043134801,40.75318870,-73.98124690,5th Avenue & West 42nd Street
node,11043134802,40.75452900,-73.98012720,5th Avenue & West 44th Street
node,11043235442,40.75314490,-73.98113220,5th Avenue & West 42nd Street
node,11048022206,40.75534000,-73.99093830,Berlina Café
node,11051498568,40.75975630,-73.98819240,Bistro 46
node,11061450505,40.75935940,-73.99108730,Etcetera Etcetera
node,11079657105,40.75751370,-73.98408450,Bar 54
node,11105983005,40.75623310,-73.99077920,Becco
node,11175531741,40.75817230,-73.98067420,Psychic Readings
node,11175531742,40.75830680,-73.98086680,The Elgin
node,11190216069,40.75766960,-73.98033340,Setra New York
node,11197724009,40.75856920,-73.98848790,Duane Reade
node,11207266999,40.75693860,-73.98071870,New You Laser
node,11225778137,40.76055340,-73.99086030,Tasty Hand Pulled Noodles II
node,11242273442,40.75717330,-73.98143820,Orangetheory Fitness
node,11335080026,40.76037190,-73.98076620,Avra Rockefeller Center
node,11342349919,40.75520770,-73.98928670,Times Square Pizza
node,11342352386,40.75493050,-73.98866490,Lot-Less
node,11399352939,40.75261660,-73.98968260,Nature Republic
node,11399352940,40.75257310,-73.98971050,Wine & Liquor
node,11399352941,40.75287130,-73.98950940,Chase
node,11399352942,40.75312850,-73.98931240,CVS Pharmacy
node,11399352943,40.75327250,-73.98921010,NY Bakery & Desserts
node,11399352944,40.75322260,-73.98914210,N/A
node,11399352945,40.75349500,-73.98905980,Citizens Bank
node,11399352946,40.75368340,-73.98889620,Chocolate Dip
node,11399352947,40.75370680,-73.98887540,Sativa Cannabis
node,11399352948,40.75373120,-73.98885530,Danielle's Jewelry
node,11399352949,40.75376280,-73.98882660,Baked by Melissa
node,11399352950,40.75379220,-73.98880410,New York Gifts
node,11399352951,40.75408170,-73.98862070,Pret A Manger
node,11399352952,40.75433060,-73.98845250,Bank of America
node,11399352953,40.75454500,-73.98827460,Frame Gourmet Eatery
node,11399352954,40.75470560,-73.98814040,Smoker's World
node,11399352955,40.75477370,-73.98822490,Smoke City
node,11399352956,40.75516600,-73.98782580,New York Gifts & Luggage
node,11399352958,40.75490940,-73.98752940,Paris Baguette
node,11399352960,40.75425030,-73.98788480,Gregory's Coffee
node,11399352961,40.75413180,-73.98791360,Chase
node,11399352962,40.75382380,-73.98829890,FedEx Office
node,11399352963,40.75368510,-73.98841070,Starbucks
node,11399352964,40.75330530,-73.98866930,Healthyline
node,11399352965,40.75322060,-73.98874280,Café Hestia
node,11399352966,40.75270380,-73.98910900,Fresh & Co
node,11399352967,40.75260700,-73.98919730,FashON7
node,11408018369,40.75991220,-73.99125260,Gregory’s
node,11418235696,40.75393890,-73.98871190,Italian Trattoria
node,11425773528,40.75851890,-73.98940900,Society’s SmokeShop
node,11505171169,40.75374450,-73.98255300,Bryant Park Café
node,11536106180,40.75406900,-73.98492410,Cafe Zaiya
node,11545465905,40.75350990,-73.98648540,Elevate Egg Donors and Surrogates
node,11558072978,40.75342590,-73.99026700,Steinlof & Stoller
node,11579645407,40.75675850,-73.98117950,Danny's Hair Salon & Spa
node,11674339847,40.75683550,-73.98063330,Mala Project
node,11674339848,40.75686150,-73.98069530,Akdeniz
node,11675219100,40.75691290,-73.98073750,Beyond Bespole Tailor Shop
node,11675219101,40.75689380,-73.98077220,Carmen's Kitchen
node,11675219102,40.75683390,-73.98054940,Red Ruby Nails & Spa
node,11762007633,40.75372800,-73.98515740,Citibank
node,11762033170,40.75389050,-73.98507760,Zucker's Bagels & Smoked Fish
node,11762145163,40.75315300,-73.98435250,FedEx Office
node,11773867097,40.76068210,-73.98662200,PS Kitchen
node,11838856172,40.76105240,-73.98683600,N/A
node,11861000618,40.75376790,-73.98586480,Handcraft Burgers & Brew
node,11866583657,40.75687610,-73.98154990,N/A
node,11872523712,40.75444560,-73.98749100,City Parking
node,11872544748,40.75469700,-73.98744130,Marc Joseph Salon & Spa
node,11872565844,40.75467570,-73.98744890,The Independent
node,11872566635,40.75463140,-73.98731490,Icon
node,11872590937,40.75483450,-73.98648780,Paris Baguette
node,11872686042,40.75467470,-73.98546920,Equinox
node,11872704825,40.75486640,-73.98537200,Valbella at the Park
node,11872731412,40.75473390,-73.98540240,Shake Shack
node,11872851264,40.75455410,-73.98301080,Joe & The Juice
node,11872859723,40.75459740,-73.98308930,Sweetgreen
node,11895576969,40.75533820,-73.99095150,Berlina Cafe
node,11904533390,40.75809010,-73.98515970,U.S. Polo Assn.
node,11904533391,40.75822710,-73.98576690,Swatch
node,11904533392,40.75834840,-73.98572860,Levi's
node,11904533393,40.75846180,-73.98568470,Invicta
node,11904533394,40.75856270,-73.98563540,Sephora
node,11918740847,40.75686380,-73.98522850,O'Donoghue's
node,11918780630,40.75527260,-73.98070650,Strip House
node,11918781631,40.76026530,-73.98953440,Le Rivage
node,11933299269,40.75766810,-73.98969280,Little Italy Pizza
node,11953904893,40.75798900,-73.98038900,"Dr. Fred E. Grapel, D.D.S. (Dentist)"
node,11971148597,40.75708290,-73.99130670,N/A
node,12038054007,40.75627820,-73.98585810,Nasdaq MarketSite
node,12045059816,40.75404750,-73.98591630,Glaze
node,12101284215,40.76023200,-73.98869680,Kyuramen
node,12122366594,40.75600010,-73.98923190,The Times Center
node,12122432674,40.75599100,-73.99044150,Starbucks
node,12165674101,40.75494730,-73.98801760,NYC Megamart Gifts and Luggage
node,12175585351,40.75890430,-73.98618480,Marquis Theatre
node,12177578855,40.76036590,-73.99099370,Midtown Deli Corp. Deli Grocery
node,12177578856,40.76075940,-73.99069830,9th Avenue Saloon
node,12177578857,40.76070480,-73.99120330,Le Sia
node,12177578858,40.76051950,-73.99088450,Matto Espresso
node,12177578859,40.76043420,-73.99095250,Smoke N Vape
node,12177578860,40.76045880,-73.99093390,Juice Generation
node,12177578861,40.76039920,-73.99097240,Loveley's Old Fashioned Hamburgers
node,12177578862,40.76071180,-73.99073020,Nan Xiang Express Dumplings
node,12207819344,40.76091790,-73.98232120,Kopifellas
node,12207824657,40.76095350,-73.98230110,Jakarta Munch
node,12209038072,40.75955710,-73.98706820,Le Parisien Bakery
node,12237980160,40.75834010,-73.98602250,Anita Gelato
